Frame 0: Cars=10, Status=4 points (Congested), Density=0.24, AvgSpeed=5.06, Score=4
Frame 1130: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.69, Score=6
Frame 1131: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.67, Score=6
Frame 1132: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.67, Score=6
Frame 1133: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1134: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1135: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1136: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1137: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.64, Score=6
Frame 1138: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.63, Score=6
Frame 1139: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.63, Score=6
Frame 1140: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.63, Score=6
Frame 1141: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1142: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.67, Score=6
Frame 1143: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1144: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1145: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1146: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1147: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1148: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1149: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1150: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1151: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1152: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1153: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.65, Score=6
Frame 1154: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1155: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1156: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1157: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1158: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1159: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.66, Score=6
Frame 1160: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.67, Score=6
Frame 1161: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.67, Score=6
Frame 1162: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.67, Score=6
Frame 1163: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.68, Score=6
Frame 1164: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.69, Score=6
Frame 1165: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.70, Score=6
Frame 1166: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.71, Score=6
Frame 1167: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.72, Score=6
Frame 1168: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.72, Score=6
Frame 1169: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.73, Score=6
Frame 1170: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.72, Score=6
Frame 1171: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.72, Score=6
Frame 1172: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.72, Score=6
Frame 1173: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.72, Score=6
Frame 1174: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.74, Score=6
Frame 1175: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1176: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1177: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.79, Score=6
Frame 1178: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.79, Score=6
Frame 1179: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1180: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1181: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.85, Score=6
Frame 1182: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.86, Score=6
Frame 1183: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.88, Score=6
Frame 1184: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.89, Score=6
Frame 1185: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.90, Score=6
Frame 1186: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1187: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1188: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1189: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1190: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1191: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1192: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1193: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1194: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.96, Score=6
Frame 1195: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1196: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1197: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1198: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.98, Score=6
Frame 1199: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.98, Score=6
Frame 1200: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.98, Score=6
Frame 1201: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.99, Score=6
Frame 1202: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.99, Score=6
Frame 1203: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.99, Score=6
Frame 1204: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.99, Score=6
Frame 1205: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.00, Score=6
Frame 1206: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.01, Score=6
Frame 1207: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.02, Score=6
Frame 1208: Cars=15, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.01, Score=6
Frame 1209: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.00, Score=6
Frame 1210: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1211: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1212: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1213: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1214: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1215: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1216: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1217: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1218: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1219: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1220: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1221: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.01, Score=6
Frame 1222: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.01, Score=6
Frame 1223: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.02, Score=6
Frame 1224: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.01, Score=6
Frame 1225: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.01, Score=6
Frame 1226: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.01, Score=6
Frame 1227: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.00, Score=6
Frame 1228: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.00, Score=6
Frame 1229: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1230: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1231: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1232: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1233: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1234: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1235: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1236: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.97, Score=6
Frame 1237: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1238: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1239: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1240: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.97, Score=6
Frame 1241: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1242: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1243: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1244: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1245: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1246: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.98, Score=6
Frame 1247: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.98, Score=6
Frame 1248: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.96, Score=6
Frame 1249: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1250: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1251: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1252: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1253: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1254: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1255: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1256: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1257: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1258: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1259: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.96, Score=6
Frame 1260: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.96, Score=6
Frame 1261: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1262: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1263: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1264: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.96, Score=6
Frame 1265: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1266: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1267: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1268: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1269: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1270: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1271: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1272: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1273: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1274: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1275: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.90, Score=6
Frame 1276: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1277: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1278: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1279: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1280: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1281: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1282: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1283: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1284: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1285: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1286: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.95, Score=6
Frame 1287: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1288: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1289: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1290: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1291: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.90, Score=6
Frame 1292: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.90, Score=6
Frame 1293: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1294: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1295: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1296: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.93, Score=6
Frame 1297: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1298: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.96, Score=6
Frame 1299: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.00, Score=6
Frame 1300: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.01, Score=6
Frame 1301: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.00, Score=6
Frame 1302: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.04, Score=6
Frame 1303: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.04, Score=6
Frame 1304: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.05, Score=6
Frame 1305: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.06, Score=6
Frame 1306: Cars=17, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.07, Score=6
Frame 1307: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.07, Score=6
Frame 1308: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.07, Score=6
Frame 1309: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.09, Score=6
Frame 1310: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.10, Score=6
Frame 1311: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.10, Score=6
Frame 1312: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.11, Score=6
Frame 1313: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.12, Score=6
Frame 1314: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.13, Score=6
Frame 1315: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.13, Score=6
Frame 1316: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.16, Score=6
Frame 1317: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.17, Score=6
Frame 1318: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.18, Score=6
Frame 1319: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.19, Score=6
Frame 1320: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.21, Score=6
Frame 1321: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.21, Score=6
Frame 1322: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.22, Score=6
Frame 1323: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.22, Score=6
Frame 1324: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.22, Score=6
Frame 1325: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.22, Score=6
Frame 1326: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.19, Score=6
Frame 1327: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.18, Score=6
Frame 1328: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.18, Score=6
Frame 1329: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.18, Score=6
Frame 1330: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.18, Score=6
Frame 1331: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.18, Score=6
Frame 1332: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.19, Score=6
Frame 1333: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.15, Score=6
Frame 1334: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.15, Score=6
Frame 1335: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.16, Score=6
Frame 1336: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.18, Score=6
Frame 1337: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.20, Score=6
Frame 1338: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.21, Score=6
Frame 1339: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.21, Score=6
Frame 1340: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.22, Score=6
Frame 1341: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.22, Score=6
Frame 1342: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.22, Score=6
Frame 1343: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.21, Score=6
Frame 1344: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.22, Score=6
Frame 1345: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.21, Score=6
Frame 1346: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.21, Score=6
Frame 1347: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.21, Score=6
Frame 1348: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.22, Score=6
Frame 1349: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.19, Score=6
Frame 1350: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.19, Score=6
Frame 1351: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.18, Score=6
Frame 1352: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.16, Score=6
Frame 1353: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.17, Score=6
Frame 1354: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.16, Score=6
Frame 1355: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.16, Score=6
Frame 1356: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.15, Score=6
Frame 1357: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.15, Score=6
Frame 1358: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.15, Score=6
Frame 1359: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.14, Score=6
Frame 1360: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.13, Score=6
Frame 1361: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.11, Score=6
Frame 1362: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.11, Score=6
Frame 1363: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.09, Score=6
Frame 1364: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.10, Score=6
Frame 1365: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.09, Score=6
Frame 1366: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.05, Score=6
Frame 1367: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.03, Score=6
Frame 1368: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.02, Score=6
Frame 1369: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.01, Score=6
Frame 1370: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.00, Score=6
Frame 1371: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.00, Score=6
Frame 1372: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.00, Score=6
Frame 1373: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.00, Score=6
Frame 1374: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.01, Score=6
Frame 1375: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.02, Score=6
Frame 1376: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.02, Score=6
Frame 1377: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.04, Score=6
Frame 1378: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.05, Score=6
Frame 1379: Cars=18, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.04, Score=6
Frame 1380: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.04, Score=6
Frame 1381: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.04, Score=6
Frame 1382: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.03, Score=6
Frame 1383: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.03, Score=6
Frame 1384: Cars=18, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.02, Score=6
Frame 1385: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.01, Score=6
Frame 1386: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.00, Score=6
Frame 1387: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1388: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.99, Score=6
Frame 1389: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1390: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1391: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
Frame 1392: Cars=17, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=0.98, Score=6
