Frame 0: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=10.95, Score=3
Frame 1181: Cars=6, Status=4 points (Congested), Density=0.13, AvgSpeed=4.66, Score=4
Frame 1182: Cars=6, Status=4 points (Congested), Density=0.13, AvgSpeed=4.68, Score=4
Frame 1183: Cars=6, Status=3 points (Congested), Density=0.12, AvgSpeed=4.67, Score=3
Frame 1184: Cars=6, Status=3 points (Congested), Density=0.12, AvgSpeed=4.65, Score=3
Frame 1185: Cars=6, Status=3 points (Congested), Density=0.12, AvgSpeed=4.64, Score=3
Frame 1186: Cars=6, Status=3 points (Congested), Density=0.12, AvgSpeed=4.65, Score=3
Frame 1187: Cars=6, Status=3 points (Congested), Density=0.12, AvgSpeed=4.62, Score=3
Frame 1188: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=4.60, Score=3
Frame 1189: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=4.61, Score=3
Frame 1190: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=4.58, Score=3
Frame 1191: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=4.57, Score=3
Frame 1192: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=4.58, Score=3
Frame 1193: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=4.55, Score=3
Frame 1194: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=4.59, Score=3
Frame 1195: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=4.59, Score=3
Frame 1196: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=4.56, Score=3
Frame 1197: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=4.57, Score=3
Frame 1198: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=4.58, Score=3
Frame 1199: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.59, Score=3
Frame 1200: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.60, Score=3
Frame 1201: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.61, Score=3
Frame 1202: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.58, Score=3
Frame 1203: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.59, Score=3
Frame 1204: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.59, Score=3
Frame 1205: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.56, Score=3
Frame 1206: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.58, Score=3
Frame 1207: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.58, Score=3
Frame 1208: Cars=4, Status=3 points (Congested), Density=0.09, AvgSpeed=4.56, Score=3
Frame 1209: Cars=4, Status=3 points (Congested), Density=0.08, AvgSpeed=4.51, Score=3
Frame 1210: Cars=4, Status=3 points (Congested), Density=0.08, AvgSpeed=4.51, Score=3
Frame 1211: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.49, Score=3
Frame 1212: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.49, Score=3
Frame 1213: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.49, Score=3
Frame 1214: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.50, Score=3
Frame 1215: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.52, Score=3
Frame 1216: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.56, Score=3
Frame 1217: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.54, Score=3
Frame 1218: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.50, Score=3
Frame 1219: Cars=3, Status=3 points (Congested), Density=0.06, AvgSpeed=4.48, Score=3
Frame 1220: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.45, Score=3
Frame 1221: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.42, Score=3
Frame 1222: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.39, Score=3
Frame 1223: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.35, Score=3
Frame 1224: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.35, Score=3
Frame 1225: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.37, Score=3
Frame 1226: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.36, Score=3
Frame 1227: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.36, Score=3
Frame 1228: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.34, Score=3
Frame 1229: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.30, Score=3
Frame 1230: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.27, Score=3
Frame 1231: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.25, Score=3
Frame 1232: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.21, Score=3
Frame 1233: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.24, Score=3
Frame 1234: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.26, Score=3
Frame 1235: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.26, Score=3
Frame 1236: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.29, Score=3
Frame 1237: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.32, Score=3
Frame 1238: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.32, Score=3
Frame 1239: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.32, Score=3
Frame 1240: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.32, Score=3
Frame 1241: Cars=1, Status=3 points (Congested), Density=0.06, AvgSpeed=4.31, Score=3
Frame 1242: Cars=1, Status=3 points (Congested), Density=0.06, AvgSpeed=4.32, Score=3
Frame 1243: Cars=1, Status=3 points (Congested), Density=0.06, AvgSpeed=4.32, Score=3
Frame 1244: Cars=1, Status=3 points (Congested), Density=0.05, AvgSpeed=4.29, Score=3
Frame 1245: Cars=1, Status=3 points (Congested), Density=0.05, AvgSpeed=4.32, Score=3
Frame 1246: Cars=1, Status=3 points (Congested), Density=0.05, AvgSpeed=4.36, Score=3
Frame 1247: Cars=1, Status=3 points (Congested), Density=0.05, AvgSpeed=4.34, Score=3
Frame 1248: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=4.36, Score=3
Frame 1249: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=4.33, Score=3
Frame 1250: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=4.31, Score=3
Frame 1251: Cars=2, Status=3 points (Congested), Density=0.05, AvgSpeed=4.33, Score=3
Frame 1252: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.34, Score=3
Frame 1253: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.33, Score=3
Frame 1254: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.36, Score=3
Frame 1255: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.37, Score=3
Frame 1256: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=4.37, Score=3
Frame 1257: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=4.40, Score=3
Frame 1258: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=4.45, Score=3
Frame 1259: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=4.46, Score=3
Frame 1260: Cars=2, Status=3 points (Congested), Density=0.07, AvgSpeed=4.49, Score=3
Frame 1261: Cars=3, Status=3 points (Congested), Density=0.07, AvgSpeed=4.51, Score=3
Frame 1262: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.51, Score=3
Frame 1263: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.54, Score=3
Frame 1264: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.55, Score=3
Frame 1265: Cars=3, Status=3 points (Congested), Density=0.08, AvgSpeed=4.57, Score=3
Frame 1266: Cars=3, Status=3 points (Congested), Density=0.09, AvgSpeed=4.57, Score=3
Frame 1267: Cars=3, Status=3 points (Congested), Density=0.10, AvgSpeed=4.61, Score=3
Frame 1268: Cars=3, Status=3 points (Congested), Density=0.10, AvgSpeed=4.64, Score=3
Frame 1269: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.69, Score=3
Frame 1270: Cars=4, Status=3 points (Congested), Density=0.10, AvgSpeed=4.75, Score=3
Frame 1271: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.78, Score=3
Frame 1272: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.82, Score=3
Frame 1273: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.85, Score=3
Frame 1274: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.86, Score=3
Frame 1275: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.87, Score=3
Frame 1276: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.91, Score=3
Frame 1277: Cars=4, Status=3 points (Congested), Density=0.11, AvgSpeed=4.92, Score=3
Frame 1278: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=5.00, Score=3
Frame 1279: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=5.11, Score=3
Frame 1280: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=5.12, Score=3
Frame 1281: Cars=4, Status=3 points (Congested), Density=0.12, AvgSpeed=5.15, Score=3
Frame 1282: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.17, Score=3
Frame 1283: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.14, Score=3
Frame 1284: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.15, Score=3
Frame 1285: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.15, Score=3
Frame 1286: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.16, Score=3
Frame 1287: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.17, Score=3
Frame 1288: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.18, Score=3
Frame 1289: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.19, Score=3
Frame 1290: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.23, Score=3
Frame 1291: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.43, Score=3
Frame 1292: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.43, Score=3
Frame 1293: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.46, Score=3
Frame 1294: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.44, Score=3
Frame 1295: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.40, Score=3
Frame 1296: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.39, Score=3
Frame 1297: Cars=6, Status=3 points (Congested), Density=0.16, AvgSpeed=5.42, Score=3
Frame 1298: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.40, Score=3
Frame 1299: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.44, Score=3
Frame 1300: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.46, Score=3
Frame 1301: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.44, Score=3
Frame 1302: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.45, Score=3
Frame 1303: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.46, Score=3
Frame 1304: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.44, Score=3
Frame 1305: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.46, Score=3
Frame 1306: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.50, Score=3
Frame 1307: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.46, Score=3
Frame 1308: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.45, Score=3
Frame 1309: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.45, Score=3
Frame 1310: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.44, Score=3
Frame 1311: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.45, Score=3
Frame 1312: Cars=6, Status=3 points (Congested), Density=0.19, AvgSpeed=5.48, Score=3
Frame 1313: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.45, Score=3
Frame 1314: Cars=6, Status=3 points (Congested), Density=0.19, AvgSpeed=5.44, Score=3
Frame 1315: Cars=6, Status=3 points (Congested), Density=0.19, AvgSpeed=5.41, Score=3
Frame 1316: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.38, Score=3
Frame 1317: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.38, Score=3
Frame 1318: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.37, Score=3
Frame 1319: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.34, Score=3
Frame 1320: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.34, Score=3
Frame 1321: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.34, Score=3
Frame 1322: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.34, Score=3
Frame 1323: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.34, Score=3
Frame 1324: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.34, Score=3
Frame 1325: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.30, Score=3
Frame 1326: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.29, Score=3
Frame 1327: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.28, Score=3
Frame 1328: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.24, Score=3
Frame 1329: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.18, Score=3
Frame 1330: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.21, Score=3
Frame 1331: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.20, Score=3
Frame 1332: Cars=6, Status=3 points (Congested), Density=0.18, AvgSpeed=5.27, Score=3
Frame 1333: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.28, Score=3
Frame 1334: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.28, Score=3
Frame 1335: Cars=6, Status=3 points (Congested), Density=0.17, AvgSpeed=5.30, Score=3
Frame 1336: Cars=7, Status=3 points (Congested), Density=0.17, AvgSpeed=5.30, Score=3
Frame 1337: Cars=7, Status=3 points (Congested), Density=0.17, AvgSpeed=5.29, Score=3
Frame 1338: Cars=7, Status=3 points (Congested), Density=0.17, AvgSpeed=5.33, Score=3
Frame 1339: Cars=7, Status=3 points (Congested), Density=0.17, AvgSpeed=5.34, Score=3
Frame 1340: Cars=7, Status=3 points (Congested), Density=0.17, AvgSpeed=5.33, Score=3
Frame 1341: Cars=7, Status=4 points (Congested), Density=0.17, AvgSpeed=5.16, Score=4
Frame 1342: Cars=7, Status=3 points (Congested), Density=0.17, AvgSpeed=5.19, Score=3
Frame 1343: Cars=7, Status=3 points (Congested), Density=0.17, AvgSpeed=5.19, Score=3
Frame 1344: Cars=7, Status=3 points (Congested), Density=0.16, AvgSpeed=5.22, Score=3
Frame 1345: Cars=7, Status=3 points (Congested), Density=0.16, AvgSpeed=5.25, Score=3
Frame 1346: Cars=7, Status=3 points (Congested), Density=0.16, AvgSpeed=5.27, Score=3
Frame 1347: Cars=7, Status=3 points (Congested), Density=0.16, AvgSpeed=5.27, Score=3
Frame 1348: Cars=7, Status=3 points (Congested), Density=0.15, AvgSpeed=5.31, Score=3
Frame 1349: Cars=7, Status=3 points (Congested), Density=0.15, AvgSpeed=5.31, Score=3
Frame 1350: Cars=7, Status=3 points (Congested), Density=0.15, AvgSpeed=5.36, Score=3
Frame 1351: Cars=7, Status=3 points (Congested), Density=0.15, AvgSpeed=5.39, Score=3
Frame 1352: Cars=7, Status=3 points (Congested), Density=0.15, AvgSpeed=5.39, Score=3
Frame 1353: Cars=7, Status=3 points (Congested), Density=0.14, AvgSpeed=5.41, Score=3
Frame 1354: Cars=7, Status=3 points (Congested), Density=0.14, AvgSpeed=5.43, Score=3
Frame 1355: Cars=7, Status=3 points (Congested), Density=0.14, AvgSpeed=5.44, Score=3
Frame 1356: Cars=7, Status=3 points (Congested), Density=0.14, AvgSpeed=5.46, Score=3
Frame 1357: Cars=7, Status=3 points (Congested), Density=0.14, AvgSpeed=5.48, Score=3
Frame 1358: Cars=7, Status=3 points (Congested), Density=0.14, AvgSpeed=5.49, Score=3
Frame 1359: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.56, Score=3
Frame 1360: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.62, Score=3
Frame 1361: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.62, Score=3
Frame 1362: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.66, Score=3
Frame 1363: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.68, Score=3
Frame 1364: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.68, Score=3
Frame 1365: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.72, Score=3
Frame 1366: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.76, Score=3
Frame 1367: Cars=7, Status=3 points (Congested), Density=0.13, AvgSpeed=5.75, Score=3
Frame 1368: Cars=7, Status=3 points (Congested), Density=0.12, AvgSpeed=5.79, Score=3
Frame 1369: Cars=7, Status=3 points (Congested), Density=0.12, AvgSpeed=5.86, Score=3
Frame 1370: Cars=7, Status=3 points (Congested), Density=0.12, AvgSpeed=5.87, Score=3
Frame 1371: Cars=7, Status=3 points (Congested), Density=0.12, AvgSpeed=5.91, Score=3
Frame 1372: Cars=7, Status=3 points (Congested), Density=0.12, AvgSpeed=5.94, Score=3
Frame 1373: Cars=7, Status=3 points (Congested), Density=0.12, AvgSpeed=5.96, Score=3
Frame 1374: Cars=7, Status=3 points (Congested), Density=0.12, AvgSpeed=6.00, Score=3
Frame 1375: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.02, Score=3
Frame 1376: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.01, Score=3
Frame 1377: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.03, Score=3
Frame 1378: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.03, Score=3
Frame 1379: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.02, Score=3
Frame 1380: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.05, Score=3
Frame 1381: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.10, Score=3
Frame 1382: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.06, Score=3
Frame 1383: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.07, Score=3
Frame 1384: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.08, Score=3
Frame 1385: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.23, Score=3
Frame 1386: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.24, Score=3
Frame 1387: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.23, Score=3
Frame 1388: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.20, Score=3
Frame 1389: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.23, Score=3
Frame 1390: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.23, Score=3
Frame 1391: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.22, Score=3
Frame 1392: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.23, Score=3
Frame 1393: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.21, Score=3
Frame 1394: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.17, Score=3
Frame 1395: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.17, Score=3
Frame 1396: Cars=6, Status=3 points (Congested), Density=0.11, AvgSpeed=6.13, Score=3
Frame 1397: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=6.11, Score=3
Frame 1398: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=6.09, Score=3
Frame 1399: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=6.06, Score=3
Frame 1400: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=6.00, Score=3
Frame 1401: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=6.00, Score=3
Frame 1402: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.99, Score=3
Frame 1403: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.97, Score=3
Frame 1404: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.97, Score=3
Frame 1405: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.95, Score=3
Frame 1406: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.90, Score=3
Frame 1407: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.93, Score=3
Frame 1408: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.92, Score=3
Frame 1409: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.86, Score=3
Frame 1410: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.87, Score=3
Frame 1411: Cars=5, Status=3 points (Congested), Density=0.09, AvgSpeed=5.88, Score=3
Frame 1412: Cars=5, Status=3 points (Congested), Density=0.09, AvgSpeed=5.84, Score=3
Frame 1413: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.99, Score=3
Frame 1414: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.99, Score=3
Frame 1415: Cars=5, Status=3 points (Congested), Density=0.10, AvgSpeed=5.96, Score=3
Frame 1416: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=5.95, Score=3
Frame 1417: Cars=5, Status=3 points (Congested), Density=0.11, AvgSpeed=5.93, Score=3
Frame 1418: Cars=5, Status=3 points (Congested), Density=0.12, AvgSpeed=5.88, Score=3
Frame 1419: Cars=5, Status=3 points (Congested), Density=0.12, AvgSpeed=5.82, Score=3
Frame 1420: Cars=5, Status=3 points (Congested), Density=0.12, AvgSpeed=5.79, Score=3
Frame 1421: Cars=5, Status=3 points (Congested), Density=0.12, AvgSpeed=5.73, Score=3
Frame 1422: Cars=5, Status=3 points (Congested), Density=0.12, AvgSpeed=5.71, Score=3
Frame 1423: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.70, Score=3
Frame 1424: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.65, Score=3
Frame 1425: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.66, Score=3
Frame 1426: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.66, Score=3
Frame 1427: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.64, Score=3
Frame 1428: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.66, Score=3
Frame 1429: Cars=5, Status=3 points (Congested), Density=0.13, AvgSpeed=5.65, Score=3
Frame 1430: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.62, Score=3
Frame 1431: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.58, Score=3
Frame 1432: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.57, Score=3
Frame 1433: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.56, Score=3
Frame 1434: Cars=5, Status=3 points (Congested), Density=0.14, AvgSpeed=5.60, Score=3
Frame 1435: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.45, Score=3
Frame 1436: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.43, Score=3
Frame 1437: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.45, Score=3
Frame 1438: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.49, Score=3
Frame 1439: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.48, Score=3
Frame 1440: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.52, Score=3
Frame 1441: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.55, Score=3
Frame 1442: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.55, Score=3
Frame 1443: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.61, Score=3
Frame 1444: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.67, Score=3
Frame 1445: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.67, Score=3
Frame 1446: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.72, Score=3
Frame 1447: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.74, Score=3
Frame 1448: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.76, Score=3
Frame 1449: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.81, Score=3
Frame 1450: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.83, Score=3
Frame 1451: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.83, Score=3
Frame 1452: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.87, Score=3
Frame 1453: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.89, Score=3
Frame 1454: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.90, Score=3
Frame 1455: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.93, Score=3
Frame 1456: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.94, Score=3
Frame 1457: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.89, Score=3
Frame 1458: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.90, Score=3
Frame 1459: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.90, Score=3
Frame 1460: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.83, Score=3
Frame 1461: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.82, Score=3
Frame 1462: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.81, Score=3
Frame 1463: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.66, Score=3
Frame 1464: Cars=5, Status=3 points (Congested), Density=0.17, AvgSpeed=5.67, Score=3
Frame 1465: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.66, Score=3
Frame 1466: Cars=5, Status=3 points (Congested), Density=0.16, AvgSpeed=5.64, Score=3
Frame 1467: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.68, Score=3
Frame 1468: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.69, Score=3
Frame 1469: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.68, Score=3
Frame 1470: Cars=5, Status=3 points (Congested), Density=0.15, AvgSpeed=5.69, Score=3
