Frame 0: Cars=17, Status=7 points (Heavy Traffic), Density=0.13, AvgSpeed=0.60, Score=7
Frame 1075: Cars=17, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.08, Score=7
Frame 1076: Cars=17, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.09, Score=7
Frame 1077: Cars=17, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.11, Score=7
Frame 1078: Cars=17, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.11, Score=7
Frame 1079: Cars=17, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.12, Score=7
Frame 1080: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.13, Score=7
Frame 1081: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.13, Score=7
Frame 1082: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.14, Score=7
Frame 1083: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.15, Score=7
Frame 1084: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.14, Score=7
Frame 1085: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.15, Score=7
Frame 1086: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.17, Score=7
Frame 1087: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.17, Score=7
Frame 1088: Cars=17, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.16, Score=7
Frame 1089: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.16, Score=7
Frame 1090: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.16, Score=7
Frame 1091: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.16, Score=7
Frame 1092: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.16, Score=7
Frame 1093: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.15, Score=7
Frame 1094: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.14, Score=7
Frame 1095: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.15, Score=7
Frame 1096: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.14, Score=7
Frame 1097: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.13, Score=7
Frame 1098: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.14, Score=7
Frame 1099: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.13, Score=7
Frame 1100: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.14, Score=7
Frame 1101: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.14, Score=7
Frame 1102: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.13, Score=7
Frame 1103: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.13, Score=7
Frame 1104: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.14, Score=7
Frame 1105: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.13, Score=7
Frame 1106: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.12, Score=7
Frame 1107: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.12, Score=7
Frame 1108: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.11, Score=7
Frame 1109: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.11, Score=7
Frame 1110: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.12, Score=7
Frame 1111: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.12, Score=7
Frame 1112: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.12, Score=7
Frame 1113: Cars=15, Status=6 points (Heavy Traffic), Density=0.29, AvgSpeed=1.12, Score=6
Frame 1114: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.10, Score=7
Frame 1115: Cars=15, Status=6 points (Heavy Traffic), Density=0.29, AvgSpeed=1.10, Score=6
Frame 1116: Cars=15, Status=6 points (Heavy Traffic), Density=0.29, AvgSpeed=1.11, Score=6
Frame 1117: Cars=15, Status=6 points (Heavy Traffic), Density=0.29, AvgSpeed=1.10, Score=6
Frame 1118: Cars=15, Status=6 points (Heavy Traffic), Density=0.28, AvgSpeed=1.11, Score=6
Frame 1119: Cars=15, Status=6 points (Heavy Traffic), Density=0.28, AvgSpeed=1.11, Score=6
Frame 1120: Cars=15, Status=6 points (Heavy Traffic), Density=0.28, AvgSpeed=1.10, Score=6
Frame 1121: Cars=15, Status=6 points (Heavy Traffic), Density=0.28, AvgSpeed=1.10, Score=6
Frame 1122: Cars=15, Status=6 points (Heavy Traffic), Density=0.28, AvgSpeed=1.11, Score=6
Frame 1123: Cars=15, Status=6 points (Heavy Traffic), Density=0.28, AvgSpeed=1.09, Score=6
Frame 1124: Cars=15, Status=6 points (Heavy Traffic), Density=0.28, AvgSpeed=1.08, Score=6
Frame 1125: Cars=15, Status=6 points (Heavy Traffic), Density=0.29, AvgSpeed=1.09, Score=6
Frame 1126: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.09, Score=7
Frame 1127: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.07, Score=7
Frame 1128: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.07, Score=7
Frame 1129: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.07, Score=7
Frame 1130: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.06, Score=7
Frame 1131: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.07, Score=7
Frame 1132: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.06, Score=7
Frame 1133: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.06, Score=7
Frame 1134: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.06, Score=7
Frame 1135: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.04, Score=7
Frame 1136: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.02, Score=7
Frame 1137: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.01, Score=7
Frame 1138: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.02, Score=7
Frame 1139: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.03, Score=7
Frame 1140: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.03, Score=7
Frame 1141: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.03, Score=7
Frame 1142: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.04, Score=7
Frame 1143: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.04, Score=7
Frame 1144: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1145: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1146: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1147: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.06, Score=7
Frame 1148: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.06, Score=7
Frame 1149: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1150: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.06, Score=7
Frame 1151: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.06, Score=7
Frame 1152: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1153: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.08, Score=7
Frame 1154: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1155: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1156: Cars=16, Status=7 points (Heavy Traffic), Density=0.31, AvgSpeed=1.07, Score=7
Frame 1157: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.08, Score=7
Frame 1158: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.08, Score=7
Frame 1159: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.07, Score=7
Frame 1160: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.06, Score=7
Frame 1161: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.06, Score=7
Frame 1162: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.05, Score=7
Frame 1163: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.05, Score=7
Frame 1164: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.05, Score=7
Frame 1165: Cars=16, Status=7 points (Heavy Traffic), Density=0.30, AvgSpeed=1.05, Score=7
Frame 1166: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.05, Score=7
Frame 1167: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.05, Score=7
Frame 1168: Cars=16, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.04, Score=7
Frame 1169: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.05, Score=7
Frame 1170: Cars=15, Status=7 points (Heavy Traffic), Density=0.29, AvgSpeed=1.05, Score=7
Frame 1171: Cars=15, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.04, Score=7
Frame 1172: Cars=15, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.02, Score=7
Frame 1173: Cars=15, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.02, Score=7
Frame 1174: Cars=15, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.02, Score=7
Frame 1175: Cars=15, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=1.01, Score=7
Frame 1176: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.00, Score=7
Frame 1177: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.00, Score=7
Frame 1178: Cars=14, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.00, Score=7
Frame 1179: Cars=14, Status=6 points (Heavy Traffic), Density=0.27, AvgSpeed=1.00, Score=6
Frame 1180: Cars=14, Status=6 points (Heavy Traffic), Density=0.27, AvgSpeed=0.99, Score=6
Frame 1181: Cars=14, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=0.98, Score=6
Frame 1182: Cars=14, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=0.99, Score=6
Frame 1183: Cars=14, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=0.99, Score=6
Frame 1184: Cars=14, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=0.99, Score=6
Frame 1185: Cars=14, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=0.99, Score=6
Frame 1186: Cars=14, Status=6 points (Heavy Traffic), Density=0.26, AvgSpeed=1.00, Score=6
Frame 1187: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=1.00, Score=6
Frame 1188: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=1.00, Score=6
Frame 1189: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=1.00, Score=6
Frame 1190: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=1.00, Score=6
Frame 1191: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=1.00, Score=6
Frame 1192: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.97, Score=6
Frame 1193: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.97, Score=6
Frame 1194: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.95, Score=6
Frame 1195: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=6
Frame 1196: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.95, Score=6
Frame 1197: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.95, Score=6
Frame 1198: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.95, Score=6
Frame 1199: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=6
Frame 1200: Cars=14, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=6
Frame 1201: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.94, Score=6
Frame 1202: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.93, Score=6
Frame 1203: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1204: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1205: Cars=14, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.93, Score=6
Frame 1206: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1207: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1208: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1209: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1210: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1211: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1212: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1213: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1214: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1215: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1216: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1217: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1218: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1219: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 1220: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.93, Score=6
Frame 1221: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.95, Score=6
Frame 1222: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.95, Score=6
Frame 1223: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.95, Score=6
Frame 1224: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.96, Score=6
Frame 1225: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.96, Score=6
Frame 1226: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.96, Score=6
Frame 1227: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.97, Score=6
Frame 1228: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.97, Score=6
Frame 1229: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.96, Score=6
Frame 1230: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1231: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1232: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1233: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1234: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1235: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.99, Score=6
Frame 1236: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.00, Score=6
Frame 1237: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1238: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1239: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1240: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1241: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1242: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1243: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1244: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1245: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1246: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1247: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1248: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1249: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1250: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1251: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1252: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1253: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1254: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1255: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.00, Score=6
Frame 1256: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.01, Score=6
Frame 1257: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1258: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1259: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1260: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.03, Score=6
Frame 1261: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.02, Score=6
Frame 1262: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.08, Score=6
Frame 1263: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.08, Score=6
Frame 1264: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.08, Score=6
Frame 1265: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.09, Score=6
Frame 1266: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.09, Score=6
Frame 1267: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.08, Score=6
Frame 1268: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.07, Score=6
Frame 1269: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.07, Score=6
Frame 1270: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.06, Score=6
Frame 1271: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.05, Score=6
Frame 1272: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1273: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1274: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1275: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1276: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1277: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1278: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.07, Score=6
Frame 1279: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.07, Score=6
Frame 1280: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1281: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1282: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1283: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1284: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.07, Score=6
Frame 1285: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.06, Score=6
Frame 1286: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.05, Score=6
Frame 1287: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.05, Score=6
Frame 1288: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.04, Score=6
Frame 1289: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.04, Score=6
Frame 1290: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.05, Score=6
Frame 1291: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1292: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1293: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.04, Score=6
Frame 1294: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1295: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=6
Frame 1296: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1297: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=6
Frame 1298: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=6
Frame 1299: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=6
Frame 1300: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=6
Frame 1301: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=6
Frame 1302: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1303: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1304: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1305: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1306: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.03, Score=6
Frame 1307: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=6
Frame 1308: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.01, Score=6
Frame 1309: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.99, Score=6
Frame 1310: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.00, Score=6
Frame 1311: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.00, Score=6
Frame 1312: Cars=11, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.94, Score=6
Frame 1313: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1314: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1315: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1316: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1317: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1318: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1319: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1320: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1321: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1322: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1323: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1324: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1325: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1326: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1327: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1328: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1329: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1330: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1331: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1332: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1333: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1334: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1335: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1336: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1337: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
